0	0.00, 24.00
2017-03-27 07	654.80, 922.00
2017-03-27 08	652.24, 1615.00
2017-03-27 09	616.14, 561.00
2017-03-27 10	683.97, 334.00
2017-03-27 11	643.25, 714.00
2017-03-27 12	768.58, 980.00
2017-03-27 13	687.53, 1269.00
2017-03-27 14	828.11, 1407.00
2017-03-27 15	754.19, 1598.00
2017-03-27 16	763.41, 1891.00
2017-03-27 17	767.90, 3694.00
2017-03-27 18	778.45, 3928.00
2017-03-27 19	736.96, 2624.00
2017-03-27 20	738.46, 1577.00
2017-03-27 21	729.75, 1068.00
2017-03-27 22	847.62, 725.00
2017-03-27 23	1678.65, 389.00
2017-03-28 00	634.71, 183.00
2017-03-28 01	798.80, 90.00
2017-03-28 02	557.70, 20.00
2017-03-28 03	508.96, 25.00
2017-03-28 04	402.32, 28.00
2017-03-28 05	495.35, 128.00
2017-03-28 06	557.31, 782.00
2017-03-28 07	655.96, 1845.00
2017-03-28 08	722.52, 3525.00
2017-03-28 09	694.22, 2677.00
2017-03-28 10	633.51, 1226.00
2017-03-28 11	728.47, 336.00
2017-03-28 12	623.74, 475.00
2017-03-28 13	776.74, 387.00
2017-03-28 14	587.17, 385.00
2017-03-28 15	633.73, 872.00
2017-03-28 16	707.67, 1633.00
2017-03-28 17	674.14, 3076.00
2017-03-28 18	621.51, 1833.00
2017-03-28 19	526.58, 550.00
2017-03-28 20	575.96, 475.00
2017-03-28 21	595.54, 380.00
2017-03-28 22	550.87, 378.00
2017-03-28 23	581.39, 280.00
2017-03-29 00	656.09, 176.00
2017-03-29 01	611.86, 85.00
2017-03-29 02	475.30, 43.00
2017-03-29 03	495.70, 23.00
2017-03-29 04	486.94, 48.00
2017-03-29 05	529.94, 307.00
2017-03-29 06	578.56, 1115.00
2017-03-29 07	656.81, 2310.00
2017-03-29 08	755.32, 4258.00
2017-03-29 09	717.94, 2837.00
2017-03-29 10	837.49, 1594.00
2017-03-29 11	832.38, 1498.00
2017-03-29 12	885.78, 1883.00
2017-03-29 13	1046.70, 1963.00
2017-03-29 14	1142.01, 2175.00
2017-03-29 15	842.53, 2287.00
2017-03-29 16	828.31, 2778.00
2017-03-29 17	852.69, 4820.00
2017-03-29 18	965.85, 4879.00
2017-03-29 19	766.01, 3006.00
2017-03-29 20	796.27, 1804.00
2017-03-29 21	711.60, 1243.00
2017-03-29 22	1172.28, 813.00
2017-03-29 23	691.34, 485.00
2017-03-30 00	725.31, 218.00
2017-03-30 01	585.57, 108.00
2017-03-30 02	582.25, 56.00
2017-03-30 03	562.13, 31.00
2017-03-30 04	579.89, 54.00
2017-03-30 05	551.27, 283.00
2017-03-30 06	609.67, 1016.00
2017-03-30 07	657.76, 2311.00
2017-03-30 08	713.26, 4297.00
2017-03-30 09	717.86, 3080.00
2017-03-30 10	848.54, 1767.00
2017-03-30 11	893.88, 1576.00
2017-03-30 12	777.41, 1895.00
2017-03-30 13	908.91, 1892.00
2017-03-30 14	782.81, 2047.00
2017-03-30 15	965.24, 2054.00
2017-03-30 16	817.60, 2590.00
2017-03-30 17	739.96, 4053.00
2017-03-30 18	875.31, 4054.00
2017-03-30 19	1017.81, 2453.00
2017-03-30 20	715.72, 1636.00
2017-03-30 21	690.21, 1023.00
2017-03-30 22	846.79, 742.00
2017-03-30 23	798.82, 510.00
2017-03-31 00	601.52, 212.00
2017-03-31 01	537.02, 50.00
2017-03-31 02	528.00, 18.00
2017-03-31 03	467.33, 3.00
2017-03-31 04	415.44, 16.00
2017-03-31 05	479.98, 134.00
2017-03-31 06	518.14, 465.00
2017-03-31 07	714.78, 662.00
2017-03-31 08	699.69, 1042.00
2017-03-31 09	606.01, 645.00
2017-03-31 10	564.98, 383.00
2017-03-31 11	635.97, 241.00
2017-03-31 12	683.69, 259.00
2017-03-31 13	583.69, 274.00
2017-03-31 14	632.88, 307.00
2017-03-31 15	545.17, 308.00
2017-03-31 16	571.21, 370.00
2017-03-31 17	616.36, 469.00
2017-03-31 18	675.59, 367.00
2017-03-31 19	577.99, 241.00
2017-03-31 20	1724.59, 146.00
2017-03-31 21	765.14, 91.00
2017-03-31 22	549.75, 119.00
2017-03-31 23	1095.78, 124.00
2017-04-01 00	582.74, 94.00
2017-04-01 01	1046.37, 93.00
2017-04-01 02	5656.95, 43.00
2017-04-01 03	549.17, 41.00
2017-04-01 04	527.50, 22.00
2017-04-01 05	662.04, 26.00
2017-04-01 06	515.34, 104.00
2017-04-01 07	690.60, 285.00
2017-04-01 08	617.34, 702.00
2017-04-01 09	604.63, 1075.00
2017-04-01 10	706.39, 1403.00
2017-04-01 11	846.02, 1719.00
2017-04-01 12	944.44, 1982.00
2017-04-01 13	775.34, 2024.00
2017-04-01 14	897.95, 1982.00
2017-04-01 15	767.41, 2022.00
2017-04-01 16	870.63, 2075.00
2017-04-01 17	913.70, 2068.00
2017-04-01 18	4408.46, 1797.00
2017-04-01 19	732.12, 1427.00
2017-04-01 20	716.59, 973.00
2017-04-01 21	1208.86, 726.00
2017-04-01 22	1303.75, 643.00
2017-04-01 23	1045.02, 523.00
2017-04-02 00	3563.53, 399.00
2017-04-02 01	695.47, 252.00
2017-04-02 02	750.60, 211.00
2017-04-02 03	1942.09, 98.00
2017-04-02 04	628.33, 54.00
2017-04-02 05	676.49, 49.00
2017-04-02 06	836.15, 117.00
2017-04-02 07	837.94, 295.00
2017-04-02 08	771.34, 642.00
2017-04-02 09	895.00, 1207.00
2017-04-02 10	998.47, 1899.00
2017-04-02 11	1123.43, 2661.00
2017-04-02 12	1384.05, 3288.00
2017-04-02 13	1275.70, 3770.00
2017-04-02 14	1266.23, 3965.00
2017-04-02 15	1351.70, 4147.00
2017-04-02 16	3501.16, 4091.00
2017-04-02 17	1220.33, 3745.00
2017-04-02 18	1116.44, 3185.00
2017-04-02 19	958.50, 2258.00
2017-04-02 20	784.59, 1320.00
2017-04-02 21	855.86, 954.00
2017-04-02 22	673.58, 772.00
2017-04-02 23	827.74, 401.00
2017-04-03 00	910.64, 215.00
2017-04-03 01	632.59, 69.00
2017-04-03 02	737.45, 44.00
2017-04-03 03	1110.94, 35.00
2017-04-03 04	618.14, 50.00
2017-04-03 05	545.74, 318.00
2017-04-03 06	628.00, 1168.00
2017-04-03 07	4388.04, 2671.00
2017-04-03 08	829.07, 4627.00
2017-04-03 09	817.93, 2997.00
2017-04-03 10	779.69, 1541.00
2017-04-03 11	848.26, 1499.00
2017-04-03 12	966.62, 1887.00
2017-04-03 13	805.25, 2009.00
2017-04-03 14	969.37, 2251.00
2017-04-03 15	980.73, 2298.00
2017-04-03 16	849.05, 2984.00
2017-04-03 17	1186.30, 5104.00
2017-04-03 18	810.07, 4788.00
2017-04-03 19	756.01, 3037.00
2017-04-03 20	779.16, 1831.00
2017-04-03 21	676.71, 1151.00
2017-04-03 22	774.37, 728.00
2017-04-03 23	742.77, 183.00
2017-04-04 00	827.67, 6.00
2017-04-04 01	391.00, 5.00
2017-04-04 03	775.67, 3.00
2017-04-04 04	778.61, 23.00
2017-04-04 05	525.97, 161.00
2017-04-04 06	523.79, 655.00
2017-04-04 07	604.36, 1386.00
2017-04-04 08	866.00, 2631.00
2017-04-04 09	630.57, 2055.00
2017-04-04 10	631.52, 903.00
2017-04-04 11	663.79, 927.00
2017-04-04 12	680.62, 1207.00
2017-04-04 13	688.63, 1273.00
2017-04-04 14	657.92, 1434.00
2017-04-04 15	683.04, 1050.00
2017-04-04 16	662.26, 1974.00
2017-04-04 17	735.70, 3738.00
2017-04-04 18	3125.26, 3897.00
2017-04-04 19	702.28, 2655.00
2017-04-04 20	697.25, 1616.00
2017-04-04 21	768.69, 1134.00
2017-04-04 22	736.88, 812.00
2017-04-04 23	595.28, 446.00
2017-04-05 00	665.68, 179.00
2017-04-05 01	905.26, 97.00
2017-04-05 02	562.09, 47.00
2017-04-05 03	7051.11, 19.00
2017-04-05 04	639.41, 61.00
2017-04-05 05	568.46, 309.00
2017-04-05 06	599.36, 1172.00
2017-04-05 07	3405.77, 2698.00
2017-04-05 08	800.97, 4930.00
2017-04-05 09	775.28, 3581.00
2017-04-05 10	919.77, 1975.00
2017-04-05 11	927.90, 1773.00
2017-04-05 12	852.51, 2016.00
2017-04-05 13	874.88, 2187.00
2017-04-05 14	2595.78, 2308.00
2017-04-05 15	2730.97, 2548.00
2017-04-05 16	947.76, 3320.00
2017-04-05 17	891.10, 5407.00
2017-04-05 18	855.20, 5268.00
2017-04-05 19	770.52, 3191.00
2017-04-05 20	930.76, 1896.00
2017-04-05 21	939.25, 1297.00
2017-04-05 22	674.28, 842.00
2017-04-05 23	757.65, 515.00
2017-04-06 00	695.19, 232.00
2017-04-06 01	711.44, 89.00
2017-04-06 02	549.09, 47.00
2017-04-06 03	702.86, 35.00
2017-04-06 04	456.85, 40.00
2017-04-06 05	499.99, 183.00
2017-04-06 06	565.95, 501.00
2017-04-06 07	562.32, 1058.00
2017-04-06 08	647.57, 1633.00
2017-04-06 09	632.32, 991.00
2017-04-06 10	3556.05, 390.00
2017-04-06 11	611.96, 339.00
2017-04-06 12	603.42, 360.00
2017-04-06 13	548.83, 446.00
2017-04-06 14	613.88, 643.00
2017-04-06 15	612.33, 562.00
2017-04-06 16	1348.64, 235.00
2017-04-06 17	678.16, 1392.00
2017-04-06 18	799.16, 3002.00
2017-04-06 19	764.08, 2238.00
2017-04-06 20	3401.30, 1397.00
2017-04-06 21	702.75, 967.00
2017-04-06 22	673.90, 782.00
2017-04-06 23	664.94, 458.00
2017-04-07 00	623.62, 254.00
2017-04-07 01	614.16, 105.00
2017-04-07 02	607.76, 63.00
2017-04-07 03	546.02, 40.00
2017-04-07 04	522.62, 47.00
2017-04-07 05	573.63, 240.00
2017-04-07 06	586.14, 1029.00
2017-04-07 07	675.12, 2292.00
2017-04-07 08	724.76, 4057.00
2017-04-07 09	698.09, 2968.00
2017-04-07 10	731.38, 1491.00
2017-04-07 11	783.19, 1452.00
2017-04-07 12	679.48, 1536.00
2017-04-07 13	821.97, 1718.00
2017-04-07 14	663.56, 1800.00
2017-04-07 15	671.54, 2024.00
2017-04-07 16	756.09, 2526.00
2017-04-07 17	812.67, 3872.00
2017-04-07 18	814.34, 3299.00
2017-04-07 19	744.37, 2033.00
2017-04-07 20	686.38, 1201.00
2017-04-07 21	891.22, 767.00
2017-04-07 22	773.30, 548.00
2017-04-07 23	641.40, 417.00
2017-04-08 00	741.17, 295.00
2017-04-08 01	1016.64, 181.00
2017-04-08 02	876.71, 147.00
2017-04-08 03	803.03, 74.00
2017-04-08 04	542.77, 40.00
2017-04-08 05	529.20, 49.00
2017-04-08 06	669.53, 167.00
2017-04-08 07	667.36, 432.00
2017-04-08 08	752.29, 933.00
2017-04-08 09	2529.46, 1466.00
2017-04-08 10	850.33, 1949.00
2017-04-08 11	928.36, 2516.00
2017-04-08 12	1136.30, 2971.00
2017-04-08 13	1118.34, 3281.00
2017-04-08 14	1146.06, 3260.00
2017-04-08 15	1184.24, 3392.00
2017-04-08 16	1090.29, 3434.00
2017-04-08 17	1701.43, 3156.00
2017-04-08 18	1083.17, 2605.00
2017-04-08 19	1048.80, 2079.00
2017-04-08 20	921.04, 1244.00
2017-04-08 21	871.35, 903.00
2017-04-08 22	1052.41, 750.00
2017-04-08 23	752.10, 612.00
2017-04-09 00	689.12, 435.00
2017-04-09 01	874.22, 291.00
2017-04-09 02	733.93, 227.00
2017-04-09 03	602.48, 103.00
2017-04-09 04	567.51, 53.00
2017-04-09 05	558.22, 41.00
2017-04-09 06	707.35, 153.00
2017-04-09 07	842.22, 393.00
2017-04-09 08	869.75, 811.00
2017-04-09 09	1126.84, 1436.00
2017-04-09 10	991.91, 2307.00
2017-04-09 11	1202.49, 2973.00
2017-04-09 12	1249.60, 3812.00
2017-04-09 13	1356.52, 4211.00
2017-04-09 14	1658.79, 4499.00
2017-04-09 15	1296.84, 4714.00
2017-04-09 16	2901.64, 4304.00
2017-04-09 17	1524.11, 3978.00
2017-04-09 18	1279.05, 3261.00
2017-04-09 19	914.13, 2287.00
2017-04-09 20	898.91, 1487.00
2017-04-09 21	830.88, 926.00
2017-04-09 22	795.52, 731.00
2017-04-09 23	758.76, 463.00
2017-04-10 00	686.60, 197.00
2017-04-10 01	1067.60, 91.00
2017-04-10 02	774.69, 64.00
2017-04-10 03	780.90, 31.00
2017-04-10 04	505.31, 58.00
2017-04-10 05	612.15, 331.00
2017-04-10 06	632.13, 1215.00
2017-04-10 07	747.67, 2599.00
2017-04-10 08	856.68, 4392.00
2017-04-10 09	3114.86, 3204.00
2017-04-10 10	1044.75, 1895.00
2017-04-10 11	1119.19, 2007.00
2017-04-10 12	997.77, 2326.00
2017-04-10 13	973.46, 2463.00
2017-04-10 14	984.65, 2612.00
2017-04-10 15	1009.62, 2800.00
2017-04-10 16	1863.43, 3626.00
2017-04-10 17	1059.06, 5818.00
2017-04-10 18	1003.32, 5826.00
2017-04-10 19	2484.09, 3679.00
2017-04-10 20	793.10, 2134.00
2017-04-10 21	874.97, 1443.00
2017-04-10 22	868.84, 1034.00
2017-04-10 23	860.59, 579.00
2017-04-11 00	789.15, 292.00
2017-04-11 01	782.56, 135.00
2017-04-11 02	1018.41, 63.00
2017-04-11 03	758.14, 43.00
2017-04-11 04	840.48, 71.00
2017-04-11 05	592.31, 361.00
2017-04-11 06	651.46, 1441.00
2017-04-11 07	922.22, 2996.00
2017-04-11 08	1064.00, 5223.00
2017-04-11 09	848.58, 3832.00
2017-04-11 10	1117.65, 2277.00
2017-04-11 11	1351.56, 2366.00
2017-04-11 12	1715.15, 2658.00
2017-04-11 13	1003.46, 2822.00
2017-04-11 14	1056.83, 2851.00
2017-04-11 15	1047.56, 3039.00
2017-04-11 16	1027.41, 3936.00
2017-04-11 17	1077.20, 6347.00
2017-04-11 18	2393.05, 6338.00
2017-04-11 19	983.00, 4186.00
2017-04-11 20	2779.61, 2444.00
2017-04-11 21	929.03, 1703.00
2017-04-11 22	1820.17, 1204.00
2017-04-11 23	10585.48, 682.00
2017-04-12 00	751.51, 330.00
2017-04-12 01	769.08, 154.00
2017-04-12 02	717.87, 77.00
2017-04-12 03	1271.22, 40.00
2017-04-12 04	919.81, 52.00
2017-04-12 05	586.46, 392.00
2017-04-12 06	629.88, 1361.00
2017-04-12 07	748.32, 2994.00
2017-04-12 08	841.25, 5310.00
2017-04-12 09	817.52, 3739.00
2017-04-12 10	852.56, 2082.00
2017-04-12 11	831.01, 1369.00
2017-04-12 12	822.05, 1438.00
2017-04-12 13	827.10, 1670.00
2017-04-12 14	823.75, 2044.00
2017-04-12 15	927.07, 2413.00
2017-04-12 16	911.74, 3319.00
2017-04-12 17	900.15, 5797.00
2017-04-12 18	1014.63, 6172.00
2017-04-12 19	960.31, 4150.00
2017-04-12 20	875.35, 2451.00
2017-04-12 21	811.02, 1754.00
2017-04-12 22	927.60, 1284.00
2017-04-12 23	1006.15, 796.00
2017-04-13 00	815.44, 373.00
2017-04-13 01	873.14, 154.00
2017-04-13 02	772.26, 84.00
2017-04-13 03	843.45, 47.00
2017-04-13 04	540.72, 60.00
2017-04-13 05	643.35, 280.00
2017-04-13 06	629.66, 1284.00
2017-04-13 07	777.63, 2791.00
2017-04-13 08	778.87, 4925.00
2017-04-13 09	770.64, 3519.00
2017-04-13 10	903.35, 1977.00
2017-04-13 11	980.82, 2058.00
2017-04-13 12	956.04, 2333.00
2017-04-13 13	1001.90, 2571.00
2017-04-13 14	934.87, 2763.00
2017-04-13 15	1105.44, 3181.00
2017-04-13 16	995.16, 3926.00
2017-04-13 17	1009.06, 5639.00
2017-04-13 18	1076.93, 5662.00
2017-04-13 19	924.17, 3646.00
2017-04-13 20	926.17, 2236.00
2017-04-13 21	916.09, 1510.00
2017-04-13 22	922.55, 1108.00
2017-04-13 23	926.25, 788.00
2017-04-14 00	840.89, 414.00
2017-04-14 01	683.36, 183.00
2017-04-14 02	928.21, 126.00
2017-04-14 03	683.81, 52.00
2017-04-14 04	798.32, 60.00
2017-04-14 05	588.09, 220.00
2017-04-14 06	589.94, 731.00
2017-04-14 07	736.32, 1618.00
2017-04-14 08	754.92, 3577.00
2017-04-14 09	769.44, 3220.00
2017-04-14 10	854.73, 2450.00
2017-04-14 11	1097.55, 2806.00
2017-04-14 12	1107.18, 3257.00
2017-04-14 13	1078.45, 3513.00
2017-04-14 14	1094.33, 3869.00
2017-04-14 15	1174.08, 4215.00
2017-04-14 16	1193.59, 4745.00
2017-04-14 17	1095.62, 5250.00
2017-04-14 18	1027.95, 4546.00
2017-04-14 19	989.35, 2968.00
2017-04-14 20	815.90, 1597.00
2017-04-14 21	7508.33, 1180.00
2017-04-14 22	854.00, 980.00
2017-04-14 23	1091.34, 655.00
2017-04-15 00	1929.55, 516.00
2017-04-15 01	742.70, 289.00
2017-04-15 02	727.85, 213.00
2017-04-15 03	628.51, 110.00
2017-04-15 04	568.85, 65.00
2017-04-15 05	633.62, 61.00
2017-04-15 06	727.41, 191.00
2017-04-15 07	787.33, 476.00
2017-04-15 08	856.65, 1130.00
2017-04-15 09	984.60, 1978.00
2017-04-15 10	1110.33, 2661.00
2017-04-15 11	1120.80, 3338.00
2017-04-15 12	1129.56, 3636.00
2017-04-15 13	1314.00, 3840.00
2017-04-15 14	1269.02, 3674.00
2017-04-15 15	1221.64, 3753.00
2017-04-15 16	1226.89, 3740.00
2017-04-15 17	1163.17, 3330.00
2017-04-15 18	1582.09, 2949.00
2017-04-15 19	931.81, 2161.00
2017-04-15 20	1059.31, 1498.00
2017-04-15 21	1023.47, 1120.00
2017-04-15 22	933.95, 1007.00
2017-04-15 23	1044.79, 795.00
2017-04-16 00	1027.79, 566.00
2017-04-16 01	2269.56, 378.00
2017-04-16 02	764.55, 247.00
2017-04-16 03	1039.16, 144.00
2017-04-16 04	726.33, 104.00
2017-04-16 05	767.84, 64.00
2017-04-16 06	722.38, 160.00
2017-04-16 07	850.44, 432.00
2017-04-16 08	1031.74, 952.00
2017-04-16 09	1025.84, 1779.00
2017-04-16 10	4538.07, 2769.00
2017-04-16 11	1330.21, 3527.00
2017-04-16 12	1561.38, 4212.00
2017-04-16 13	1672.19, 4580.00
2017-04-16 14	1504.57, 4675.00
2017-04-16 15	1471.19, 4525.00
2017-04-16 16	1457.67, 3699.00
2017-04-16 17	1310.11, 3593.00
2017-04-16 18	4041.88, 3594.00
2017-04-16 19	1214.99, 2934.00
2017-04-16 20	1026.85, 2091.00
2017-04-16 21	1000.06, 1452.00
2017-04-16 22	942.13, 1026.00
2017-04-16 23	9309.61, 637.00
2017-04-17 00	1709.99, 307.00
2017-04-17 01	949.21, 159.00
2017-04-17 02	811.69, 80.00
2017-04-17 03	768.03, 34.00
2017-04-17 04	465.25, 63.00
2017-04-17 05	593.69, 316.00
2017-04-17 06	666.88, 1251.00
2017-04-17 07	800.84, 2854.00
2017-04-17 08	817.66, 4864.00
2017-04-17 09	856.20, 3345.00
2017-04-17 10	949.69, 1897.00
2017-04-17 11	1001.92, 1968.00
2017-04-17 12	1088.57, 2424.00
2017-04-17 13	988.19, 2519.00
2017-04-17 14	1099.42, 2645.00
2017-04-17 15	967.50, 2823.00
2017-04-17 16	916.16, 3599.00
2017-04-17 17	967.16, 6246.00
2017-04-17 18	898.06, 6142.00
2017-04-17 19	884.18, 4104.00
2017-04-17 20	933.25, 2519.00
2017-04-17 21	834.48, 1558.00
2017-04-17 22	782.15, 995.00
2017-04-17 23	982.63, 535.00
2017-04-18 00	684.04, 247.00
2017-04-18 01	1077.68, 98.00
2017-04-18 02	863.08, 52.00
2017-04-18 03	623.96, 25.00
2017-04-18 04	464.94, 64.00
2017-04-18 05	585.83, 340.00
2017-04-18 06	596.89, 1537.00
2017-04-18 07	730.70, 3225.00
2017-04-18 08	829.77, 5463.00
2017-04-18 09	796.76, 3919.00
2017-04-18 10	956.92, 2228.00
2017-04-18 11	1117.52, 2181.00
2017-04-18 12	1078.93, 2484.00
2017-04-18 13	943.98, 2689.00
2017-04-18 14	1006.35, 2749.00
2017-04-18 15	1008.52, 2947.00
2017-04-18 16	911.06, 3518.00
2017-04-18 17	867.50, 5890.00
2017-04-18 18	839.07, 5724.00
2017-04-18 19	869.85, 3525.00
2017-04-18 20	930.27, 2062.00
2017-04-18 21	670.87, 1386.00
2017-04-18 22	1083.77, 976.00
2017-04-18 23	713.50, 480.00
2017-04-19 00	662.89, 250.00
2017-04-19 01	851.40, 114.00
2017-04-19 02	752.06, 53.00
2017-04-19 03	504.37, 27.00
2017-04-19 04	443.64, 50.00
2017-04-19 05	535.42, 368.00
2017-04-19 06	620.75, 1502.00
2017-04-19 07	704.69, 3070.00
2017-04-19 08	758.39, 5360.00
2017-04-19 09	755.43, 3540.00
2017-04-19 10	874.51, 1948.00
2017-04-19 11	904.85, 1763.00
2017-04-19 12	934.83, 1978.00
2017-04-19 13	791.85, 2077.00
2017-04-19 14	764.58, 2032.00
2017-04-19 15	759.79, 2237.00
2017-04-19 16	751.60, 2657.00
2017-04-19 17	751.44, 4694.00
2017-04-19 18	811.71, 4610.00
2017-04-19 19	678.19, 2974.00
2017-04-19 20	661.38, 1731.00
2017-04-19 21	689.50, 1215.00
2017-04-19 22	696.97, 964.00
2017-04-19 23	740.88, 573.00
2017-04-20 00	647.32, 269.00
2017-04-20 01	688.69, 123.00
2017-04-20 02	1001.63, 59.00
2017-04-20 03	797.30, 33.00
2017-04-20 04	542.37, 57.00
2017-04-20 05	490.18, 300.00
2017-04-20 06	564.12, 945.00
2017-04-20 07	572.83, 718.00
2017-04-20 08	637.91, 2129.00
2017-04-20 09	687.18, 2878.00
2017-04-20 10	719.49, 1873.00
2017-04-20 11	810.77, 1799.00
2017-04-20 12	796.45, 2240.00
2017-04-20 13	827.77, 2318.00
2017-04-20 14	4066.01, 2607.00
2017-04-20 15	1688.86, 2830.00
2017-04-20 16	888.60, 3472.00
2017-04-20 17	882.85, 5391.00
2017-04-20 18	1916.61, 5271.00
2017-04-20 19	849.28, 3345.00
2017-04-20 20	787.69, 2190.00
2017-04-20 21	748.78, 1545.00
2017-04-20 22	1138.53, 1176.00
2017-04-20 23	933.64, 696.00
2017-04-21 00	716.82, 309.00
2017-04-21 01	553.64, 44.00
2017-04-21 02	643.71, 65.00
2017-04-21 03	629.88, 33.00
2017-04-21 04	529.88, 51.00
2017-04-21 05	567.22, 279.00
2017-04-21 06	536.24, 776.00
2017-04-21 07	597.12, 1014.00
2017-04-21 08	654.39, 2336.00
2017-04-21 09	749.39, 3005.00
2017-04-21 10	717.22, 1825.00
2017-04-21 11	750.88, 1734.00
2017-04-21 12	813.02, 2095.00
2017-04-21 13	803.84, 2208.00
2017-04-21 14	828.61, 2535.00
2017-04-21 15	876.85, 2612.00
2017-04-21 16	825.63, 3405.00
2017-04-21 17	829.99, 4951.00
2017-04-21 18	881.45, 3970.00
2017-04-21 19	799.79, 2558.00
2017-04-21 20	831.20, 1633.00
2017-04-21 21	838.29, 1030.00
2017-04-21 22	736.83, 788.00
2017-04-21 23	750.03, 612.00
2017-04-22 00	800.60, 423.00
2017-04-22 01	702.44, 262.00
2017-04-22 02	624.11, 196.00
2017-04-22 03	612.79, 120.00
2017-04-22 04	1691.93, 73.00
2017-04-22 05	741.54, 79.00
2017-04-22 06	668.94, 246.00
2017-04-22 07	769.27, 578.00
2017-04-22 08	724.40, 1174.00
2017-04-22 09	871.81, 1915.00
2017-04-22 10	1004.70, 2734.00
2017-04-22 11	1334.68, 3565.00
2017-04-22 12	1008.39, 2784.00
2017-04-22 13	1058.18, 2729.00
2017-04-22 14	1203.08, 2276.00
2017-04-22 15	994.43, 2030.00
2017-04-22 16	1029.22, 2003.00
2017-04-22 17	997.39, 2289.00
2017-04-22 18	881.74, 2202.00
2017-04-22 19	968.77, 2170.00
2017-04-22 20	945.09, 1613.00
2017-04-22 21	843.67, 1218.00
2017-04-22 22	1354.04, 1019.00
2017-04-22 23	1060.55, 898.00
2017-04-23 00	771.50, 538.00
2017-04-23 01	902.88, 362.00
2017-04-23 02	874.54, 182.00
2017-04-23 03	936.94, 134.00
2017-04-23 04	1195.63, 82.00
2017-04-23 05	704.28, 65.00
2017-04-23 06	716.23, 167.00
2017-04-23 07	819.01, 523.00
2017-04-23 08	908.27, 1012.00
2017-04-23 09	963.04, 1846.00
2017-04-23 10	1071.18, 2646.00
2017-04-23 11	1158.81, 3610.00
2017-04-23 12	1207.66, 4429.00
2017-04-23 13	1261.25, 4856.00
2017-04-23 14	1309.32, 5035.00
2017-04-23 15	1243.69, 4800.00
2017-04-23 16	1161.22, 4487.00
2017-04-23 17	1207.14, 4247.00
2017-04-23 18	2608.40, 3659.00
2017-04-23 19	996.80, 2507.00
2017-04-23 20	754.16, 1565.00
2017-04-23 21	874.82, 1122.00
2017-04-23 22	787.95, 760.00
2017-04-23 23	785.39, 473.00
2017-04-24 00	615.10, 226.00
2017-04-24 01	702.44, 100.00
2017-04-24 02	791.67, 46.00
2017-04-24 03	686.75, 32.00
2017-04-24 04	552.61, 67.00
2017-04-24 05	640.33, 347.00
2017-04-24 06	657.03, 1406.00
2017-04-24 07	730.87, 2852.00
2017-04-24 08	867.53, 4991.00
2017-04-24 09	858.77, 3377.00
2017-04-24 10	916.10, 1936.00
2017-04-24 11	923.53, 1824.00
2017-04-24 12	961.24, 2070.00
2017-04-24 13	809.37, 2202.00
2017-04-24 14	879.30, 2225.00
2017-04-24 15	855.82, 2327.00
2017-04-24 16	825.07, 3227.00
2017-04-24 17	837.76, 5518.00
2017-04-24 18	899.02, 5368.00
2017-04-24 19	823.20, 3558.00
2017-04-24 20	724.92, 2176.00
2017-04-24 21	781.86, 1414.00
2017-04-24 22	930.40, 897.00
2017-04-24 23	971.54, 506.00
2017-04-25 00	695.46, 223.00
2017-04-25 01	517.46, 94.00
2017-04-25 02	522.86, 51.00
2017-04-25 03	1264.47, 19.00
2017-04-25 04	513.38, 42.00
2017-04-25 05	603.20, 257.00
2017-04-25 06	555.20, 781.00
2017-04-25 07	666.18, 1531.00
2017-04-25 08	756.36, 3590.00
2017-04-25 09	730.73, 2704.00
2017-04-25 10	740.08, 878.00
2017-04-25 11	684.78, 1011.00
2017-04-25 12	665.94, 1357.00
2017-04-25 13	644.77, 1489.00
2017-04-25 14	662.31, 1370.00
2017-04-25 15	658.26, 1108.00
2017-04-25 16	598.97, 755.00
2017-04-25 17	670.37, 813.00
2017-04-25 18	683.99, 926.00
2017-04-25 19	1038.21, 473.00
2017-04-25 20	823.37, 280.00
2017-04-25 21	560.71, 204.00
2017-04-25 22	595.88, 202.00
2017-04-25 23	791.77, 174.00
2017-04-26 00	577.13, 148.00
2017-04-26 01	810.19, 86.00
2017-04-26 02	543.28, 36.00
2017-04-26 03	558.50, 14.00
2017-04-26 04	426.77, 26.00
2017-04-26 05	522.90, 186.00
2017-04-26 06	517.09, 599.00
2017-04-26 07	562.81, 663.00
2017-04-26 08	719.67, 2785.00
2017-04-26 09	713.08, 2083.00
2017-04-26 10	709.46, 1599.00
2017-04-26 11	669.41, 1096.00
2017-04-26 12	739.17, 1557.00
2017-04-26 13	830.71, 1870.00
2017-04-26 14	819.97, 2007.00
2017-04-26 15	774.44, 1940.00
2017-04-26 16	739.68, 2637.00
2017-04-26 17	789.09, 4790.00
2017-04-26 18	808.05, 4874.00
2017-04-26 19	800.14, 3257.00
2017-04-26 20	734.22, 2256.00
2017-04-26 21	904.77, 1509.00
2017-04-26 22	783.36, 1161.00
2017-04-26 23	699.25, 548.00
2017-04-27 00	778.49, 253.00
2017-04-27 01	806.27, 102.00
2017-04-27 02	822.03, 70.00
2017-04-27 03	803.95, 37.00
2017-04-27 04	1389.89, 61.00
2017-04-27 05	592.83, 295.00
2017-04-27 06	638.14, 1275.00
2017-04-27 07	723.74, 2625.00
