00	954.00, 270249.00
2010-12-06 14	33.00, 2.00
2010-12-06 15	25.00, 3.00
2010-12-06 16	32.00, 3.00
2010-12-06 17	21.00, 1.00
2010-12-06 18	11.00, 1.00
2010-12-06 19	15.00, 0.00
2010-12-06 20	14.00, 0.00
2010-12-06 21	14.00, 0.00
2010-12-06 22	14.00, 0.00
2010-12-06 23	3.00, 0.00
2010-12-07 00	15.00, 0.00
2010-12-07 01	13.00, 0.00
2010-12-07 02	11.00, 0.00
2010-12-07 03	1.00, 0.00
2010-12-07 05	2.00, 0.00
2010-12-07 06	5.00, 0.00
2010-12-07 07	12.00, 0.00
2010-12-07 08	34.00, 0.00
2010-12-07 09	37.00, 0.00
2010-12-07 10	32.00, 0.00
2010-12-07 11	30.00, 0.00
2010-12-07 12	347.00, 8.00
2010-12-07 13	38.00, 1.00
2010-12-07 14	40.00, 1.00
2010-12-07 15	17.00, 1.00
2010-12-07 16	20.00, 2.00
2010-12-07 17	14.00, 0.00
2010-12-07 18	31.00, 0.00
2010-12-07 19	12.00, 1.00
2010-12-07 20	13.00, 2.00
2010-12-07 21	21.00, 1.00
2010-12-07 22	15.00, 3.00
2010-12-07 23	19.00, 0.00
2010-12-08 00	10.00, 0.00
2010-12-08 01	8.00, 0.00
2010-12-08 02	1.00, 0.00
2010-12-08 03	5.00, 0.00
2010-12-08 04	1.00, 0.00
2010-12-08 05	1.00, 0.00
2010-12-08 06	6.00, 0.00
2010-12-08 07	3.00, 0.00
2010-12-08 08	18.00, 0.00
2010-12-08 09	21.00, 0.00
2010-12-08 10	28.00, 0.00
2010-12-08 11	37.00, 0.00
2010-12-08 12	239.00, 13.00
2010-12-08 13	27.00, 2.00
2010-12-08 14	48.00, 4.00
2010-12-08 15	18.00, 0.00
2010-12-08 16	11.00, 1.00
2010-12-08 17	13.00, 4.00
2010-12-08 18	11.00, 0.00
2010-12-08 19	8.00, 0.00
2010-12-08 20	11.00, 1.00
2010-12-08 21	9.00, 3.00
2010-12-08 22	21.00, 2.00
2010-12-08 23	10.00, 1.00
2010-12-09 00	8.00, 0.00
2010-12-09 01	18.00, 0.00
2010-12-09 02	2.00, 0.00
2010-12-09 03	1.00, 0.00
2010-12-09 04	3.00, 0.00
2010-12-09 05	2.00, 0.00
2010-12-09 06	2.00, 0.00
2010-12-09 07	26.00, 0.00
2010-12-09 08	32.00, 0.00
2010-12-09 09	32.00, 0.00
2010-12-09 10	48.00, 0.00
2010-12-09 11	34.00, 0.00
2010-12-09 12	213.00, 21.00
2010-12-09 13	40.00, 1.00
2010-12-09 14	23.00, 0.00
2010-12-09 15	22.00, 1.00
2010-12-09 16	27.00, 0.00
2010-12-09 17	20.00, 1.00
2010-12-09 18	9.00, 2.00
2010-12-09 19	10.00, 1.00
2010-12-09 20	13.00, 0.00
2010-12-09 21	15.00, 3.00
2010-12-09 22	14.00, 0.00
2010-12-09 23	12.00, 0.00
2010-12-10 00	6.00, 0.00
2010-12-10 01	11.00, 0.00
2010-12-10 02	1.00, 0.00
2010-12-10 04	1.00, 0.00
2010-12-10 05	2.00, 0.00
2010-12-10 06	3.00, 0.00
2010-12-10 07	10.00, 0.00
2010-12-10 08	8.00, 0.00
2010-12-10 09	24.00, 0.00
2010-12-10 10	68.00, 0.00
2010-12-10 11	22.00, 0.00
2010-12-10 12	300.00, 24.00
2010-12-10 13	41.00, 0.00
2010-12-10 14	22.00, 2.00
2010-12-10 15	29.00, 4.00
2010-12-10 16	7.00, 4.00
2010-12-10 17	12.00, 1.00
2010-12-10 18	8.00, 0.00
2010-12-10 19	11.00, 0.00
2010-12-10 20	12.00, 0.00
2010-12-10 21	13.00, 0.00
2010-12-10 22	6.00, 0.00
2010-12-10 23	3.00, 0.00
2010-12-11 00	4.00, 0.00
2010-12-11 01	10.00, 0.00
2010-12-11 02	1.00, 0.00
2010-12-11 03	2.00, 0.00
2010-12-11 04	5.00, 0.00
2010-12-11 05	2.00, 0.00
2010-12-11 07	3.00, 0.00
2010-12-11 08	3.00, 0.00
2010-12-11 09	16.00, 0.00
2010-12-11 10	19.00, 0.00
2010-12-11 11	17.00, 0.00
2010-12-11 12	203.00, 9.00
2010-12-11 13	22.00, 1.00
2010-12-11 14	20.00, 0.00
2010-12-11 15	8.00, 0.00
2010-12-11 16	8.00, 0.00
2010-12-11 17	9.00, 0.00
2010-12-11 18	9.00, 1.00
2010-12-11 19	4.00, 1.00
2010-12-11 20	3.00, 1.00
2010-12-11 21	5.00, 0.00
2010-12-11 22	5.00, 0.00
2010-12-11 23	5.00, 0.00
2010-12-12 00	3.00, 0.00
2010-12-12 01	7.00, 0.00
2010-12-12 02	14.00, 0.00
2010-12-12 03	5.00, 0.00
2010-12-12 04	3.00, 0.00
2010-12-12 05	1.00, 0.00
2010-12-12 06	2.00, 0.00
2010-12-12 07	4.00, 0.00
2010-12-12 08	12.00, 0.00
2010-12-12 09	20.00, 0.00
2010-12-12 10	19.00, 0.00
2010-12-12 11	25.00, 0.00
2010-12-12 12	24.00, 2.00
2010-12-12 13	19.00, 1.00
2010-12-12 14	19.00, 2.00
2010-12-12 15	10.00, 0.00
2010-12-12 16	11.00, 0.00
2010-12-12 17	8.00, 0.00
2010-12-12 18	10.00, 0.00
2010-12-12 19	11.00, 0.00
2010-12-12 20	4.00, 0.00
2010-12-12 21	7.00, 0.00
2010-12-12 22	8.00, 0.00
2010-12-13 00	18.00, 0.00
2010-12-13 01	1.00, 0.00
2010-12-13 02	2.00, 0.00
2010-12-13 03	2.00, 0.00
2010-12-13 04	2.00, 0.00
2010-12-13 05	2.00, 0.00
2010-12-13 06	8.00, 0.00
2010-12-13 07	16.00, 0.00
2010-12-13 08	19.00, 0.00
2010-12-13 09	31.00, 0.00
2010-12-13 10	36.00, 0.00
2010-12-13 11	46.00, 0.00
2010-12-13 12	310.00, 22.00
2010-12-13 13	39.00, 5.00
2010-12-13 14	45.00, 3.00
2010-12-13 15	16.00, 2.00
2010-12-13 16	20.00, 4.00
2010-12-13 17	13.00, 1.00
2010-12-13 18	6.00, 0.00
2010-12-13 19	9.00, 1.00
2010-12-13 20	16.00, 6.00
2010-12-13 21	11.00, 1.00
2010-12-13 22	7.00, 1.00
2010-12-13 23	9.00, 0.00
2010-12-14 00	18.00, 0.00
2010-12-14 01	6.00, 0.00
2010-12-14 02	1.00, 0.00
2010-12-14 03	2.00, 0.00
2010-12-14 04	3.00, 0.00
2010-12-14 05	3.00, 0.00
2010-12-14 06	3.00, 0.00
2010-12-14 07	6.00, 0.00
2010-12-14 08	17.00, 0.00
2010-12-14 09	57.00, 0.00
2010-12-14 10	36.00, 0.00
2010-12-14 11	51.00, 0.00
2010-12-14 12	322.00, 13.00
2010-12-14 13	24.00, 1.00
2010-12-14 14	21.00, 1.00
2010-12-14 15	13.00, 1.00
2010-12-14 16	15.00, 1.00
2010-12-14 17	14.00, 1.00
2010-12-14 18	16.00, 0.00
2010-12-14 19	15.00, 0.00
2010-12-14 20	10.00, 1.00
2010-12-14 21	12.00, 1.00
2010-12-14 22	13.00, 0.00
2010-12-14 23	4.00, 0.00
2010-12-15 00	9.00, 0.00
2010-12-15 01	13.00, 0.00
2010-12-15 02	2.00, 0.00
2010-12-15 03	3.00, 0.00
2010-12-15 04	1.00, 0.00
2010-12-15 05	1.00, 0.00
2010-12-15 06	4.00, 0.00
2010-12-15 07	8.00, 0.00
2010-12-15 08	16.00, 0.00
2010-12-15 09	35.00, 0.00
2010-12-15 10	39.00, 0.00
2010-12-15 11	50.00, 0.00
2010-12-15 12	236.00, 20.00
2010-12-15 13	27.00, 6.00
2010-12-15 14	27.00, 2.00
2010-12-15 15	20.00, 1.00
2010-12-15 16	20.00, 1.00
2010-12-15 17	17.00, 1.00
2010-12-15 18	16.00, 1.00
2010-12-15 19	8.00, 0.00
2010-12-15 20	16.00, 0.00
2010-12-15 21	11.00, 0.00
2010-12-15 22	12.00, 1.00
2010-12-15 23	15.00, 0.00
2010-12-16 00	13.00, 0.00
2010-12-16 01	7.00, 0.00
2010-12-16 02	4.00, 0.00
2010-12-16 03	5.00, 0.00
2010-12-16 04	2.00, 0.00
2010-12-16 05	4.00, 0.00
2010-12-16 06	3.00, 0.00
2010-12-16 07	8.00, 0.00
2010-12-16 08	12.00, 0.00
2010-12-16 09	29.00, 0.00
2010-12-16 10	45.00, 0.00
2010-12-16 11	34.00, 0.00
2010-12-16 12	294.00, 20.00
2010-12-16 13	47.00, 1.00
2010-12-16 14	33.00, 1.00
2010-12-16 15	33.00, 5.00
2010-12-16 16	16.00, 1.00
2010-12-16 17	14.00, 0.00
2010-12-16 18	9.00, 0.00
2010-12-16 19	12.00, 1.00
2010-12-16 20	12.00, 1.00
2010-12-16 21	12.00, 0.00
2010-12-16 22	8.00, 2.00
2010-12-16 23	8.00, 1.00
2010-12-17 00	13.00, 0.00
2010-12-17 01	8.00, 0.00
2010-12-17 02	3.00, 0.00
2010-12-17 03	4.00, 0.00
2010-12-17 04	3.00, 0.00
2010-12-17 05	2.00, 0.00
2010-12-17 06	2.00, 0.00
2010-12-17 07	13.00, 0.00
2010-12-17 08	16.00, 0.00
2010-12-17 09	37.00, 0.00
2010-12-17 10	58.00, 0.00
2010-12-17 11	84.00, 0.00
2010-12-17 12	218.00, 17.00
2010-12-17 13	41.00, 0.00
2010-12-17 14	44.00, 1.00
2010-12-17 15	65.00, 3.00
2010-12-17 16	16.00, 3.00
2010-12-17 17	18.00, 0.00
2010-12-17 18	16.00, 1.00
2010-12-17 19	10.00, 1.00
2010-12-17 20	18.00, 1.00
2010-12-17 21	18.00, 1.00
2010-12-17 22	10.00, 0.00
2010-12-17 23	8.00, 0.00
2010-12-18 00	6.00, 0.00
2010-12-18 01	7.00, 0.00
2010-12-18 02	6.00, 0.00
2010-12-18 03	2.00, 0.00
2010-12-18 04	2.00, 0.00
2010-12-18 05	1.00, 0.00
2010-12-18 06	3.00, 0.00
2010-12-18 07	1.00, 0.00
2010-12-18 08	9.00, 0.00
2010-12-18 09	13.00, 0.00
2010-12-18 10	17.00, 0.00
2010-12-18 11	15.00, 0.00
2010-12-18 12	163.00, 4.00
2010-12-18 13	18.00, 2.00
2010-12-18 14	34.00, 4.00
2010-12-18 15	21.00, 0.00
2010-12-18 16	11.00, 0.00
2010-12-18 17	4.00, 1.00
2010-12-18 18	8.00, 0.00
2010-12-18 19	4.00, 0.00
2010-12-18 20	10.00, 1.00
2010-12-18 21	6.00, 0.00
2010-12-18 22	4.00, 0.00
2010-12-18 23	3.00, 0.00
2010-12-19 00	1.00, 0.00
2010-12-19 01	3.00, 0.00
2010-12-19 02	3.00, 0.00
2010-12-19 03	2.00, 0.00
2010-12-19 04	1.00, 0.00
2010-12-19 05	3.00, 0.00
2010-12-19 06	2.00, 0.00
2010-12-19 07	1.00, 0.00
2010-12-19 08	8.00, 0.00
2010-12-19 09	13.00, 0.00
2010-12-19 10	11.00, 0.00
2010-12-19 11	23.00, 0.00
2010-12-19 12	15.00, 0.00
2010-12-19 13	21.00, 0.00
2010-12-19 14	14.00, 0.00
2010-12-19 15	13.00, 2.00
2010-12-19 16	5.00, 2.00
2010-12-19 17	9.00, 1.00
2010-12-19 18	8.00, 0.00
2010-12-19 19	4.00, 0.00
2010-12-19 20	5.00, 0.00
2010-12-19 21	7.00, 0.00
2010-12-19 22	5.00, 0.00
2010-12-19 23	2.00, 0.00
2010-12-20 00	14.00, 0.00
2010-12-20 02	3.00, 0.00
2010-12-20 03	4.00, 0.00
2010-12-20 04	3.00, 0.00
2010-12-20 05	2.00, 0.00
2010-12-20 06	5.00, 0.00
2010-12-20 07	7.00, 0.00
2010-12-20 08	21.00, 0.00
2010-12-20 09	34.00, 0.00
2010-12-20 10	53.00, 0.00
2010-12-20 11	42.00, 0.00
2010-12-20 12	415.00, 16.00
2010-12-20 13	40.00, 1.00
2010-12-20 14	38.00, 4.00
2010-12-20 15	33.00, 2.00
2010-12-20 16	17.00, 4.00
2010-12-20 17	17.00, 1.00
2010-12-20 18	10.00, 2.00
2010-12-20 19	11.00, 0.00
2010-12-20 20	27.00, 1.00
2010-12-20 21	10.00, 0.00
2010-12-20 22	15.00, 0.00
2010-12-20 23	6.00, 0.00
2010-12-21 00	10.00, 0.00
2010-12-21 01	12.00, 0.00
2010-12-21 02	5.00, 0.00
2010-12-21 03	2.00, 0.00
2010-12-21 04	4.00, 0.00
2010-12-21 05	2.00, 0.00
2010-12-21 06	6.00, 0.00
2010-12-21 07	7.00, 0.00
2010-12-21 08	18.00, 0.00
2010-12-21 09	33.00, 0.00
2010-12-21 10	39.00, 0.00
2010-12-21 11	56.00, 0.00
2010-12-21 12	363.00, 17.00
2010-12-21 13	28.00, 9.00
2010-12-21 14	37.00, 2.00
2010-12-21 15	33.00, 0.00
2010-12-21 16	28.00, 5.00
2010-12-21 17	15.00, 0.00
2010-12-21 18	13.00, 0.00
2010-12-21 19	15.00, 0.00
2010-12-21 20	26.00, 0.00
2010-12-21 21	25.00, 0.00
2010-12-21 22	18.00, 2.00
2010-12-21 23	9.00, 0.00
2010-12-22 00	25.00, 0.00
2010-12-22 01	9.00, 0.00
2010-12-22 02	2.00, 0.00
2010-12-22 03	1.00, 0.00
2010-12-22 04	1.00, 0.00
2010-12-22 05	1.00, 0.00
2010-12-22 06	2.00, 0.00
2010-12-22 07	11.00, 0.00
2010-12-22 08	9.00, 0.00
2010-12-22 09	29.00, 0.00
2010-12-22 10	36.00, 0.00
2010-12-22 11	35.00, 0.00
2010-12-22 12	279.00, 18.00
2010-12-22 13	41.00, 3.00
2010-12-22 14	28.00, 1.00
2010-12-22 15	30.00, 2.00
2010-12-22 16	16.00, 1.00
2010-12-22 17	16.00, 0.00
2010-12-22 18	14.00, 0.00
2010-12-22 19	21.00, 0.00
2010-12-22 20	17.00, 1.00
2010-12-22 21	18.00, 2.00
2010-12-22 22	21.00, 1.00
2010-12-22 23	4.00, 0.00
2010-12-23 00	12.00, 0.00
2010-12-23 01	11.00, 0.00
2010-12-23 02	1.00, 0.00
2010-12-23 03	2.00, 0.00
2010-12-23 04	2.00, 0.00
2010-12-23 05	3.00, 0.00
2010-12-23 06	3.00, 0.00
2010-12-23 07	7.00, 0.00
2010-12-23 08	13.00, 0.00
2010-12-23 09	29.00, 0.00
2010-12-23 10	36.00, 0.00
2010-12-23 11	33.00, 0.00
2010-12-23 12	247.00, 25.00
2010-12-23 13	37.00, 1.00
2010-12-23 14	28.00, 0.00
2010-12-23 15	18.00, 1.00
2010-12-23 16	14.00, 2.00
2010-12-23 17	8.00, 0.00
2010-12-23 18	11.00, 1.00
2010-12-23 19	18.00, 1.00
2010-12-23 20	18.00, 0.00
2010-12-23 21	11.00, 0.00
2010-12-23 22	4.00, 0.00
2010-12-23 23	1.00, 0.00
2010-12-24 00	3.00, 0.00
2010-12-24 01	9.00, 0.00
2010-12-24 02	5.00, 0.00
2010-12-24 03	2.00, 0.00
2010-12-24 04	3.00, 0.00
2010-12-24 05	3.00, 0.00
2010-12-24 07	2.00, 0.00
2010-12-24 08	5.00, 0.00
2010-12-24 09	15.00, 0.00
2010-12-24 10	15.00, 0.00
2010-12-24 11	14.00, 0.00
2010-12-24 12	121.00, 7.00
2010-12-24 13	13.00, 0.00
2010-12-24 14	15.00, 1.00
2010-12-24 15	8.00, 2.00
2010-12-24 16	5.00, 0.00
2010-12-24 17	8.00, 0.00
2010-12-24 18	4.00, 0.00
2010-12-24 19	7.00, 0.00
2010-12-24 20	4.00, 0.00
2010-12-24 21	8.00, 0.00
2010-12-24 22	7.00, 0.00
2010-12-24 23	2.00, 0.00
2010-12-25 01	2.00, 0.00
2010-12-25 02	1.00, 0.00
2010-12-25 03	3.00, 0.00
2010-12-25 05	2.00, 0.00
2010-12-25 06	2.00, 0.00
2010-12-25 07	5.00, 0.00
2010-12-25 08	7.00, 0.00
2010-12-25 09	13.00, 0.00
2010-12-25 10	10.00, 0.00
2010-12-25 11	7.00, 0.00
2010-12-25 12	10.00, 2.00
2010-12-25 13	9.00, 0.00
2010-12-25 14	11.00, 1.00
2010-12-25 16	3.00, 0.00
2010-12-25 17	2.00, 0.00
2010-12-25 18	3.00, 0.00
2010-12-25 19	3.00, 0.00
2010-12-25 20	2.00, 0.00
2010-12-25 21	3.00, 0.00
2010-12-25 22	1.00, 0.00
2010-12-25 23	4.00, 0.00
2010-12-26 01	1.00, 0.00
2010-12-26 02	1.00, 0.00
2010-12-26 03	1.00, 0.00
2010-12-26 04	1.00, 0.00
2010-12-26 05	1.00, 0.00
2010-12-26 07	1.00, 0.00
2010-12-26 08	3.00, 0.00
2010-12-26 09	3.00, 0.00
2010-12-26 10	9.00, 0.00
2010-12-26 11	6.00, 0.00
2010-12-26 12	21.00, 2.00
2010-12-26 13	64.00, 0.00
2010-12-26 14	14.00, 0.00
2010-12-26 15	4.00, 0.00
2010-12-26 16	4.00, 0.00
2010-12-26 17	4.00, 0.00
2010-12-26 18	2.00, 0.00
2010-12-26 19	11.00, 0.00
2010-12-26 20	1.00, 1.00
2010-12-26 21	2.00, 0.00
2010-12-26 23	1.00, 0.00
2010-12-27 00	7.00, 0.00
2010-12-27 05	1.00, 0.00
2010-12-27 07	1.00, 0.00
2010-12-27 08	1.00, 0.00
2010-12-27 09	7.00, 0.00
2010-12-27 10	4.00, 0.00
2010-12-27 11	6.00, 0.00
2010-12-27 12	11.00, 1.00
2010-12-27 13	6.00, 1.00
2010-12-27 14	2.00, 0.00
2010-12-27 15	3.00, 1.00
2010-12-27 16	2.00, 0.00
2010-12-27 18	4.00, 0.00
2010-12-27 19	1.00, 0.00
2010-12-27 20	1.00, 0.00
2010-12-27 21	3.00, 0.00
2010-12-27 22	1.00, 0.00
2010-12-27 23	1.00, 0.00
2010-12-28 00	5.00, 0.00
2010-12-28 01	1.00, 0.00
2010-12-28 04	1.00, 0.00
2010-12-28 06	1.00, 0.00
2010-12-28 08	6.00, 0.00
2010-12-28 09	16.00, 0.00
2010-12-28 10	10.00, 0.00
2010-12-28 11	11.00, 0.00
2010-12-28 12	22.00, 9.00
2010-12-28 13	10.00, 0.00
2010-12-28 14	10.00, 4.00
2010-12-28 15	8.00, 0.00
2010-12-28 16	7.00, 2.00
2010-12-28 17	14.00, 0.00
2010-12-28 18	13.00, 1.00
2010-12-28 19	11.00, 1.00
2010-12-28 20	15.00, 0.00
2010-12-28 21	6.00, 0.00
2010-12-28 22	6.00, 0.00
2010-12-28 23	4.00, 0.00
2010-12-29 00	2.00, 0.00
2010-12-29 01	5.00, 0.00
2010-12-29 03	5.00, 0.00
2010-12-29 04	4.00, 0.00
2010-12-29 05	3.00, 0.00
2010-12-29 06	1.00, 0.00
2010-12-29 07	3.00, 0.00
2010-12-29 08	8.00, 0.00
2010-12-29 09	17.00, 0.00
2010-12-29 10	16.00, 0.00
2010-12-29 11	47.00, 0.00
2010-12-29 12	83.00, 9.00
2010-12-29 13	18.00, 1.00
2010-12-29 14	21.00, 0.00
2010-12-29 15	9.00, 0.00
2010-12-29 16	9.00, 0.00
2010-12-29 17	9.00, 1.00
2010-12-29 18	10.00, 0.00
2010-12-29 19	6.00, 0.00
2010-12-29 20	13.00, 0.00
2010-12-29 21	12.00, 1.00
2010-12-29 22	9.00, 0.00
2010-12-29 23	3.00, 0.00
2010-12-30 00	11.00, 0.00
2010-12-30 01	6.00, 0.00
2010-12-30 02	1.00, 0.00
2010-12-30 03	1.00, 0.00
2010-12-30 06	1.00, 0.00
2010-12-30 07	2.00, 0.00
2010-12-30 08	15.00, 0.00
2010-12-30 09	19.00, 0.00
2010-12-30 10	23.00, 0.00
2010-12-30 11	22.00, 0.00
2010-12-30 12	26.00, 4.00
2010-12-30 13	28.00, 1.00
2010-12-30 14	26.00, 0.00
2010-12-30 15	32.00, 0.00
2010-12-30 16	8.00, 1.00
2010-12-30 17	20.00, 0.00
2010-12-30 18	32.00, 0.00
2010-12-30 19	16.00, 0.00
2010-12-30 20	17.00, 0.00
2010-12-30 21	11.00, 0.00
2010-12-30 22	14.00, 0.00
2010-12-30 23	10.00, 0.00
2010-12-31 00	5.00, 0.00
2010-12-31 01	1.00, 0.00
2010-12-31 05	1.00, 0.00
2010-12-31 07	1.00, 0.00
2010-12-31 08	9.00, 0.00
2010-12-31 09	8.00, 0.00
2010-12-31 10	15.00, 0.00
2010-12-31 11	11.00, 0.00
2010-12-31 12	654.00, 3.00
2010-12-31 13	43.00, 0.00
2010-12-31 14	51.00, 1.00
2010-12-31 15	46.00, 0.00
2010-12-31 16	32.00, 0.00
2010-12-31 17	10.00, 0.00
2010-12-31 18	13.00, 0.00
2010-12-31 19	10.00, 0.00
2010-12-31 20	5.00, 0.00
2010-12-31 21	4.00, 0.00
2010-12-31 22	15.00, 0.00
2010-12-31 23	4.00, 0.00
2011-01-01 07	1.00, 0.00
2011-01-01 08	1.00, 0.00
2011-01-01 09	1.00, 0.00
2011-01-01 12	353.00, 4.00
2011-01-01 13	12.00, 1.00
2011-01-01 14	4.00, 0.00
2011-01-01 15	8.00, 0.00
2011-01-01 16	5.00, 1.00
2011-01-01 17	4.00, 0.00
2011-01-01 18	8.00, 0.00
2011-01-01 19	1.00, 1.00
2011-01-01 20	1.00, 0.00
2011-01-01 22	1.00, 0.00
2011-01-01 23	3.00, 0.00
2011-01-02 00	1.00, 0.00
2011-01-02 07	1.00, 0.00
2011-01-02 08	1.00, 0.00
2011-01-02 11	2.00, 0.00
2011-01-02 12	449.00, 5.00
2011-01-02 13	4.00, 0.00
2011-01-02 14	2.00, 1.00
2011-01-02 15	4.00, 1.00
2011-01-02 16	2.00, 0.00
2011-01-02 17	3.00, 0.00
2011-01-02 19	1.00, 0.00
2011-01-02 21	0.00, 1.00
2011-01-03 00	8.00, 0.00
2011-01-03 06	1.00, 0.00
2011-01-03 09	4.00, 0.00
2011-01-03 10	1.00, 0.00
2011-01-03 11	1.00, 0.00
2011-01-03 12	243.00, 15.00
2011-01-03 13	10.00, 2.00
2011-01-03 14	3.00, 1.00
2011-01-03 15	9.00, 1.00
2011-01-03 16	5.00, 4.00
2011-01-03 17	10.00, 1.00
2011-01-03 18	9.00, 0.00
2011-01-03 19	3.00, 1.00
2011-01-03 20	1.00, 0.00
2011-01-03 21	2.00, 1.00
2011-01-03 22	5.00, 0.00
2011-01-04 00	7.00, 0.00
2011-01-04 01	1.00, 0.00
2011-01-04 08	3.00, 0.00
2011-01-04 09	1.00, 0.00
2011-01-04 10	1.00, 0.00
2011-01-04 11	6.00, 0.00
2011-01-04 12	239.00, 9.00
2011-01-04 13	22.00, 2.00
2011-01-04 14	2.00, 2.00
2011-01-04 15	2.00, 3.00
2011-01-04 16	3.00, 2.00
2011-01-04 18	7.00, 4.00
2011-01-04 19	1.00, 1.00
2011-01-04 20	1.00, 0.00
2011-01-04 21	2.00, 0.00
2011-01-04 22	3.00, 0.00
2011-01-04 23	2.00, 0.00
2011-01-05 00	5.00, 0.00
2011-01-05 07	1.00, 0.00
2011-01-05 09	2.00, 0.00
2011-01-05 10	5.00, 0.00
2011-01-05 12	142.00, 13.00
2011-01-05 13	3.00, 7.00
2011-01-05 14	2.00, 1.00
2011-01-05 15	4.00, 0.00
2011-01-05 16	2.00, 0.00
2011-01-05 17	2.00, 0.00
2011-01-05 18	3.00, 1.00
2011-01-05 19	1.00, 0.00
2011-01-05 20	0.00, 1.00
2011-01-05 21	1.00, 0.00
2011-01-05 22	2.00, 1.00
2011-01-06 00	4.00, 0.00
2011-01-06 08	1.00, 0.00
2011-01-06 09	2.00, 0.00
2011-01-06 10	3.00, 0.00
2011-01-06 11	2.00, 0.00
2011-01-06 12	359.00, 20.00
2011-01-06 13	1.00, 4.00
2011-01-06 14	3.00, 2.00
2011-01-06 15	3.00, 1.00
2011-01-06 16	2.00, 3.00
2011-01-06 17	1.00, 2.00
2011-01-06 18	1.00, 1.00
2011-01-06 20	0.00, 1.00
2011-01-06 21	1.00, 1.00
2011-01-06 22	3.00, 0.00
2011-01-07 00	1.00, 0.00
2011-01-07 01	1.00, 0.00
2011-01-07 04	1.00, 0.00
2011-01-07 08	2.00, 0.00
2011-01-07 09	5.00, 0.00
2011-01-07 10	2.00, 0.00
2011-01-07 11	1.00, 0.00
2011-01-07 12	144.00, 13.00
2011-01-07 13	1.00, 2.00
2011-01-07 14	4.00, 1.00
2011-01-07 15	2.00, 3.00
2011-01-07 16	1.00, 0.00
2011-01-07 17	0.00, 1.00
2011-01-07 18	3.00, 1.00
2011-01-07 19	2.00, 0.00
2011-01-07 21	1.00, 0.00
2011-01-08 00	1.00, 0.00
2011-01-08 12	110.00, 5.00
2011-01-08 13	2.00, 0.00
2011-01-08 14	2.00, 0.00
2011-01-08 15	1.00, 0.00
2011-01-08 16	1.00, 0.00
2011-01-08 17	0.00, 1.00
2011-01-08 18	1.00, 0.00
2011-01-08 19	1.00, 0.00
2011-01-09 08	1.00, 0.00
2011-01-09 12	64.00, 8.00
2011-01-09 13	1.00, 0.00
2011-01-09 14	1.00, 1.00
2011-01-09 15	1.00, 0.00
2011-01-09 16	5.00, 1.00
2011-01-09 17	0.00, 1.00
2011-01-09 19	0.00, 1.00
2011-01-09 20	2.00, 0.00
2011-01-10 00	4.00, 1.00
2011-01-10 08	1.00, 0.00
2011-01-10 09	1.00, 0.00
2011-01-10 10	3.00, 0.00
2011-01-10 11	1.00, 0.00
2011-01-10 12	140.00, 21.00
2011-01-10 13	3.00, 1.00
2011-01-10 14	5.00, 1.00
2011-01-10 15	6.00, 1.00
2011-01-10 16	1.00, 1.00
2011-01-10 17	1.00, 2.00
2011-01-10 18	2.00, 3.00
2011-01-10 19	1.00, 0.00
2011-01-10 21	0.00, 3.00
2011-01-11 00	1.00, 0.00
2011-01-11 03	1.00, 0.00
2011-01-11 08	1.00, 0.00
2011-01-11 11	3.00, 0.00
2011-01-11 12	97.00, 22.00
2011-01-11 13	22.00, 1.00
2011-01-11 14	6.00, 1.00
2011-01-11 15	4.00, 2.00
2011-01-11 16	4.00, 4.00
2011-01-11 17	1.00, 2.00
2011-01-11 18	5.00, 0.00
2011-01-11 19	3.00, 3.00
2011-01-11 22	1.00, 1.00
2011-01-11 23	1.00, 0.00
2011-01-12 00	3.00, 0.00
2011-01-12 01	1.00, 0.00
2011-01-12 05	2.00, 0.00
2011-01-12 07	2.00, 0.00
2011-01-12 08	2.00, 0.00
2011-01-12 09	2.00, 0.00
2011-01-12 10	4.00, 0.00
2011-01-12 11	3.00, 0.00
2011-01-12 12	224.00, 2.00
2011-01-12 13	3.00, 0.00
2011-01-12 14	1.00, 1.00
2011-01-12 15	1.00, 1.00
2011-01-12 16	1.00, 2.00
2011-01-12 17	4.00, 2.00
2011-01-12 18	5.00, 0.00
2011-01-12 19	6.00, 1.00
2011-01-12 20	6.00, 0.00
2011-01-12 21	4.00, 0.00
2011-01-12 22	2.00, 0.00
2011-01-12 23	2.00, 0.00
2011-01-13 00	2.00, 0.00
2011-01-13 02	1.00, 0.00
2011-01-13 08	2.00, 0.00
2011-01-13 09	3.00, 0.00
2011-01-13 11	2.00, 0.00
2011-01-13 12	799.00, 9.00
2011-01-13 13	12.00, 0.00
2011-01-13 14	4.00, 0.00
2011-01-13 15	8.00, 0.00
2011-01-13 16	8.00, 0.00
2011-01-13 17	8.00, 0.00
2011-01-13 18	3.00, 0.00
2011-01-13 19	1.00, 1.00
2011-01-13 20	3.00, 0.00
2011-01-13 21	2.00, 0.00
2011-01-13 22	1.00, 0.00
2011-01-13 23	0.00, 1.00
2011-01-14 00	7.00, 0.00
2011-01-14 01	2.00, 0.00
2011-01-14 08	2.00, 0.00
2011-01-14 09	2.00, 0.00
2011-01-14 11	3.00, 0.00
2011-01-14 12	497.00, 7.00
2011-01-14 13	5.00, 0.00
2011-01-14 14	3.00, 1.00
